source_album_type,source_album_id,source_track_id,track_no,track_title,pay_type,last_update,duration_seconds,file_size_bytes,play_count,source_url
book,61804896,61804896_4,4,遮天 第4集 今昔（完美世界丨多人剧已完结）,free,2024-06-05,,,,https://www.lrts.me/book/61804896
book,61804896,61804896_5,5,遮天 第5集 荒古铜刻（ 长生界丨多人剧已完结 ）,free,2024-06-05,,,,https://www.lrts.me/book/61804896
book,61804896,61804896_6,6,遮天 第6集 荒古铜刻1（ 蛊真人丨多人剧丨已完结 ）,free,2024-06-05,,,,https://www.lrts.me/book/61804896
book,61804896,61804896_7,7,遮天 第7集 李小曼（ 神墓丨多人剧丨已完结 ）,free,2024-06-05,,,,https://www.lrts.me/book/61804896
book,61804896,61804896_8,8,遮天 第8集 封禅之地（ 大主宰丨多人剧丨已完结 ）,free,2024-06-05,,,,https://www.lrts.me/book/61804896
book,61804896,61804896_9,9,遮天 第9集 封禅之地1（ 诛仙丨多人剧已完结 ）,free,2024-06-05,,,,https://www.lrts.me/book/61804896
book,61804896,61804896_10,10,遮天 第10集 五色祭坛（ 谁让他修仙的丨多人剧丨已完结 ）,free,2024-06-05,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000113,11,遮天 第11集 星空古路（夜无疆丨多人剧丨已上架 ）,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000114,12,遮天 第12集 星空古路1（财戒丨多人剧丨已上架 ）,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000115,13,遮天 第13集 铜棺内第三十人,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000116,14,遮天 第14集 苍茫大地,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000117,15,遮天 第15集 光源,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000118,16,遮天 第16集 荧惑,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000119,17,遮天 第17集 天宫遗址,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000120,18,遮天 第18集 大雷音寺,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000121,19,遮天 第19集 菩提,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000122,20,遮天 第20集 菩提1,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000123,21,遮天 第21集 如神祇临尘,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000124,22,遮天 第22集 如神祇临尘1,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000125,23,遮天 第23集 生死,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000126,24,遮天 第24集 对立,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000127,25,遮天 第25集 对立1,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000128,26,遮天 第26集 从容,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000129,27,遮天 第27集 鳄祖,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000130,28,遮天 第28集 鳄祖1,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000131,29,遮天 第29集 血祭,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,61804896,6180489600000132,30,遮天 第30集 血祭1,free,2026-05-21,,,,https://www.lrts.me/book/61804896
book,62765656,62765656_1,1,逍遥四公子 0001 哀其不幸，怒其不争！,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_2,2,逍遥四公子 0002 我把命还给他,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_3,3,逍遥四公子 0003 先搞钱,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_4,4,逍遥四公子 0004 真金不怕火炼,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_5,5,逍遥四公子 0005 发财了,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_6,6,逍遥四公子 0006 他真名叫宁宸,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_7,7,逍遥四公子 0007 收钱不办事,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_8,8,逍遥四公子 0008 冤枉你的人，比你更知道你有多冤枉,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_9,9,逍遥四公子 0009 这是要他老命啊,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,62765656_10,10,逍遥四公子 0010 态度反常,free,2024-10-09,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010011,11,逍遥四公子 0011 说谢谢！,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010012,12,逍遥四公子 0012 福王,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010013,13,逍遥四公子 0013 钱难挣，屎难吃！,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010014,14,逍遥四公子 0014 暖心,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010015,15,逍遥四公子 0015 陛下恕罪,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010016,16,逍遥四公子 0016 欺人太甚,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010017,17,逍遥四公子 0017 无知妇人,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010018,18,逍遥四公子 0018 圣旨到,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010019,19,逍遥四公子 0019 道歉,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010020,20,逍遥四公子 0020 性情中人,free,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010021,21,逍遥四公子 0021 礼尚往来,paid,2026-06-11,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010022,22,逍遥四公子 0022 抱歉，最近有点上火！,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010023,23,逍遥四公子 0023 黑阎王,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010024,24,逍遥四公子 0024 你做初一，我做十五,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010025,25,逍遥四公子 0025 彻查,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010026,26,逍遥四公子 0026 五公主是不是有病？,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010027,27,逍遥四公子 0027 地主家的傻儿子,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010028,28,逍遥四公子 0028 暴揍五皇子,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010029,29,逍遥四公子 0029 逃命,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,62765656,6276565600010030,30,逍遥四公子 0030 狼群,paid,2026-05-08,,,,https://www.lrts.me/book/62765656
book,70946599,70946599_1,1,白眉大侠0001,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_2,2,白眉大侠0002,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_3,3,白眉大侠0003,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_4,4,白眉大侠0004,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_5,5,白眉大侠0005,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_6,6,白眉大侠0006,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_7,7,白眉大侠0007,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_8,8,白眉大侠0008,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_9,9,白眉大侠0009,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,70946599_10,10,白眉大侠0010,free,2022-03-24,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000111,11,白眉大侠0011,free,2025-11-05,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000112,12,白眉大侠0012,free,2026-02-10,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000113,13,白眉大侠0013,free,2025-11-05,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000114,14,白眉大侠0014,free,2025-11-05,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000115,15,白眉大侠0015,free,2025-11-05,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000116,16,白眉大侠0016,free,2025-11-04,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000117,17,白眉大侠0017,free,2026-02-10,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000118,18,白眉大侠0018,free,2025-11-03,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000119,19,白眉大侠0019,free,2025-11-03,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000120,20,白眉大侠0020,free,2025-10-29,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000121,21,白眉大侠0021,free,2026-02-10,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000122,22,白眉大侠0022,free,2025-11-13,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000123,23,白眉大侠0023,free,2026-02-10,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000124,24,白眉大侠0024,free,2025-11-05,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000125,25,白眉大侠0025,free,2025-11-04,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000126,26,白眉大侠0026,free,2025-11-04,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000127,27,白眉大侠0027,free,2025-11-04,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000128,28,白眉大侠0028,free,2025-11-04,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000129,29,白眉大侠0029,free,2026-02-10,,,,https://www.lrts.me/book/70946599
book,70946599,7094659900000130,30,白眉大侠0030,free,2026-02-10,,,,https://www.lrts.me/book/70946599
book,71931128,71931128_1,1,上门龙婿000 片花,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_2,2,上门龙婿001 受尽屈辱,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_3,3,上门龙婿002 现金一百亿,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_4,4,上门龙婿003 我试一试,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_5,5,上门龙婿004 他是我老公,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_6,6,上门龙婿005 大逆不道,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_7,7,上门龙婿006 挑拨离间,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_8,8,上门龙婿007 我是神级富豪,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_9,9,上门龙婿008 他不会记仇吧？,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,71931128_10,10,上门龙婿009 我就是超级神豪！,free,2024-06-05,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000011,11,上门龙婿010 他是董事长？,free,2025-11-08,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000012,12,上门龙婿011 献殷勤,free,2025-11-04,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000013,13,上门龙婿012 找死！,free,2025-11-04,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000014,14,上门龙婿013 设宴,free,2025-11-08,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000015,15,上门龙婿014 谁敢动她！,free,2025-11-08,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000016,16,上门龙婿015 空中花园被包场！,free,2025-10-30,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000017,17,上门龙婿016 扮猪吃老虎,free,2025-11-08,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000018,18,上门龙婿017 比一比？,free,2025-11-03,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000019,19,上门龙婿018 全完了！,free,2025-11-05,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000020,20,上门龙婿019 一点面子也不给？,free,2025-11-05,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000021,21,上门龙婿020 叶先生我错了,free,2025-12-09,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000022,22,上门龙婿021 揭你老底,free,2025-11-04,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000023,23,上门龙婿022 轰动全城,free,2025-11-10,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000024,24,上门龙婿023 再买一辆宝马车,free,2026-03-24,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000025,25,上门龙婿024 闯下大祸,free,2026-03-24,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000026,26,上门龙婿025 岂有此理,free,2026-03-24,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000027,27,上门龙婿026 你会死得很惨,free,2026-03-24,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000028,28,上门龙婿027 给我废了他,free,2026-03-24,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000029,29,上门龙婿028 付出惨痛代价,free,2026-03-24,,,,https://www.lrts.me/book/71931128
book,71931128,7193112800000030,30,上门龙婿029 宋家大小姐相邀,free,2026-03-24,,,,https://www.lrts.me/book/71931128
book,85182882,85182882_1,1,加代初识霍笑妹1,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_2,2,加代初识霍笑妹2,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_3,3,加代初识霍笑妹3,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_4,4,加代初识霍笑妹4,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_5,5,加代初识霍笑妹5,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_6,6,加代初识霍笑妹6,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_7,7,加代初识霍笑妹7,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_8,8,加代初识霍笑妹8(本节完),free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_9,9,加代独闯广州1,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,85182882_10,10,加代独闯广州2,free,2024-06-04,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000111,11,加代独闯广州3,paid,2026-06-12,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000112,12,加代独闯广州4,paid,2026-06-12,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000113,13,加代独闯广州5,paid,2026-06-12,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000114,14,加代独闯广州6,paid,2026-06-12,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000115,15,加代独闯广州7,paid,2026-06-12,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000116,16,加代独闯广州8,paid,2026-06-12,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000117,17,加代独闯广州9（本节完）,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000118,18,东北帮1,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000119,19,东北帮2,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000120,20,东北帮3,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000121,21,东北帮4,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000122,22,东北帮5,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000123,23,东北帮6,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000124,24,东北帮7,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000125,25,东北帮8,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000126,26,东北帮_9,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000127,27,东北帮_10,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000128,28,东北帮_11（本节完）,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000129,29,加代初到深圳 1,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,85182882,8518288200000130,30,加代初到深圳_2,paid,2026-06-05,,,,https://www.lrts.me/book/85182882
book,88175800,88175800_1,1,001 小姨的九年预言 催更、口嗨粉丝群796217877,free,2025-12-01,,,,https://www.lrts.me/book/88175800
book,88175800,88175800_2,2,002 怪病1,free,2025-12-01,,,,https://www.lrts.me/book/88175800
book,88175800,88175800_3,3,003 怪病2,free,2025-12-01,,,,https://www.lrts.me/book/88175800
book,88175800,88175800_4,4,004 寻找疯道士1,free,2025-12-01,,,,https://www.lrts.me/book/88175800
book,88175800,88175800_5,5,005 寻找疯道士2,free,2025-12-01,,,,https://www.lrts.me/book/88175800
